survey_year,site,zone,transect,classcode,count,survey,longitude,latitude,density
2007,WHITE_ROCK_DC,OUTER,1,STRPURAD,0,pisco,-121.084627,35.525649,0
2007,WHITE_ROCK_DC,OUTER,2,STRPURAD,1,pisco,-121.084627,35.525649,0.016666666666666666
2007,WHITE_ROCK_UC,MID,1,STRPURAD,0,pisco,-121.089899,35.5271,0
2007,WHITE_ROCK_UC,MID,2,STRPURAD,0,pisco,-121.089899,35.5271,0
2007,WHITE_ROCK_UC,OUTER,1,STRPURAD,1,pisco,-121.089899,35.5271,0.016666666666666666
2007,WHITE_ROCK_UC,OUTER,2,STRPURAD,0,pisco,-121.089899,35.5271,0
2007,CAYUCOS_DC,MID,1,STRPURAD,0,pisco,-120.947256,35.434393,0
2007,CAYUCOS_DC,MID,2,STRPURAD,0,pisco,-120.947256,35.434393,0
2007,CAYUCOS_DC,OUTER,1,STRPURAD,0,pisco,-120.947256,35.434393,0
2007,CAYUCOS_DC,OUTER,2,STRPURAD,7,pisco,-120.947256,35.434393,0.11666666666666667
2007,SAN_SIMEON_DC,INNER,1,STRPURAD,0,pisco,-121.190248,35.631667,0
2007,SAN_SIMEON_DC,INNER,2,STRPURAD,0,pisco,-121.190248,35.631667,0
2007,SAN_SIMEON_UC,INNER,1,STRPURAD,0,pisco,-121.19494,35.630567,0
2007,SAN_SIMEON_UC,INNER,2,STRPURAD,0,pisco,-121.19494,35.630567,0
2007,LONE_TREE,INNER,1,STRPURAD,0,pisco,-121.970688,36.566418,0
2007,LONE_TREE,INNER,2,STRPURAD,1,pisco,-121.970688,36.566418,0.016666666666666666
2007,LONE_TREE,MID,1,STRPURAD,0,pisco,-121.970688,36.566418,0
2007,LONE_TREE,MID,2,STRPURAD,9,pisco,-121.970688,36.566418,0.15
2007,LONE_TREE,OUTER,1,STRPURAD,1,pisco,-121.970688,36.566418,0.016666666666666666
2007,LONE_TREE,OUTER,2,STRPURAD,0,pisco,-121.970688,36.566418,0
2007,MONTANA_DE_ORO,INNER,1,STRPURAD,0,pisco,-120.89081,35.23323,0
2007,MONTANA_DE_ORO,INNER,2,STRPURAD,0,pisco,-120.89081,35.23323,0
2007,MONTANA_DE_ORO,MID,1,STRPURAD,2,pisco,-120.89081,35.23323,0.03333333333333333
2007,MONTANA_DE_ORO,MID,2,STRPURAD,0,pisco,-120.89081,35.23323,0
2007,MONTANA_DE_ORO,OUTER,1,STRPURAD,0,pisco,-120.89081,35.23323,0
2007,MONTANA_DE_ORO,OUTER,2,STRPURAD,0,pisco,-120.89081,35.23323,0
2007,PINOS,INNER,1,STRPURAD,0,pisco,-121.928734,36.640454,0
2007,PINOS,INNER,2,STRPURAD,0,pisco,-121.928734,36.640454,0
2007,PINOS,MID,1,STRPURAD,1,pisco,-121.928734,36.640454,0.016666666666666666
2007,PINOS,MID,2,STRPURAD,0,pisco,-121.928734,36.640454,0
2007,PINOS,OUTER,1,STRPURAD,0,pisco,-121.928734,36.640454,0
2007,PINOS,OUTER,2,STRPURAD,0,pisco,-121.928734,36.640454,0
2007,TENERA,INNER,1,STRPURAD,0,pisco,-120.895481,35.238631,0
2007,TENERA,INNER,2,STRPURAD,1,pisco,-120.895481,35.238631,0.016666666666666666
2007,TENERA,MID,1,STRPURAD,1,pisco,-120.895481,35.238631,0.016666666666666666
2007,TENERA,MID,2,STRPURAD,0,pisco,-120.895481,35.238631,0
2007,TENERA,OUTER,1,STRPURAD,0,pisco,-120.895481,35.238631,0
2007,TENERA,OUTER,2,STRPURAD,3,pisco,-120.895481,35.238631,0.05
2007,MALPASO,INNER,1,STRPURAD,7,pisco,-121.933984,36.465747,0.11666666666666667
2007,MALPASO,INNER,2,STRPURAD,2,pisco,-121.933984,36.465747,0.03333333333333333
2007,MALPASO,MID,1,STRPURAD,32,pisco,-121.933984,36.465747,0.5333333333333333
2007,MALPASO,MID,2,STRPURAD,0,pisco,-121.933984,36.465747,0
2007,MALPASO,OUTER,1,STRPURAD,0,pisco,-121.933984,36.465747,0
2007,MALPASO,OUTER,2,STRPURAD,0,pisco,-121.933984,36.465747,0
2007,ESTERO,INNER,1,STRPURAD,0,pisco,-121.029631,35.472387,0
2007,ESTERO,INNER,2,STRPURAD,0,pisco,-121.029631,35.472387,0
2007,ESTERO,MID,1,STRPURAD,0,pisco,-121.029631,35.472387,0
2007,ESTERO,MID,2,STRPURAD,0,pisco,-121.029631,35.472387,0
2007,ESTERO,OUTER,1,STRPURAD,0,pisco,-121.029631,35.472387,0
2007,ESTERO,OUTER,2,STRPURAD,0,pisco,-121.029631,35.472387,0
2007,HARMONY,INNER,1,STRPURAD,0,pisco,-121.057808,35.49641,0
2007,HARMONY,INNER,2,STRPURAD,0,pisco,-121.057808,35.49641,0
2007,HARMONY,MID,1,STRPURAD,0,pisco,-121.057808,35.49641,0
2007,HARMONY,MID,2,STRPURAD,0,pisco,-121.057808,35.49641,0
2007,HARMONY,OUTER,1,STRPURAD,1,pisco,-121.057808,35.49641,0.016666666666666666
2007,HARMONY,OUTER,2,STRPURAD,0,pisco,-121.057808,35.49641,0
2007,COOPER,INNER,1,STRPURAD,0,pisco,-121.856608,36.263146,0
2007,COOPER,INNER,2,STRPURAD,0,pisco,-121.856608,36.263146,0
2007,COOPER,MID,1,STRPURAD,0,pisco,-121.856608,36.263146,0
2007,COOPER,MID,2,STRPURAD,1,pisco,-121.856608,36.263146,0.016666666666666666
2007,COOPER,OUTER,1,STRPURAD,0,pisco,-121.856608,36.263146,0
2007,COOPER,OUTER,2,STRPURAD,2,pisco,-121.856608,36.263146,0.03333333333333333
2007,FALSE_SUR,INNER,1,STRPURAD,0,pisco,-121.886822,36.277556,0
2007,FALSE_SUR,INNER,2,STRPURAD,0,pisco,-121.886822,36.277556,0
2007,FALSE_SUR,MID,1,STRPURAD,0,pisco,-121.886822,36.277556,0
2007,FALSE_SUR,MID,2,STRPURAD,0,pisco,-121.886822,36.277556,0
2007,FALSE_SUR,OUTER,1,STRPURAD,0,pisco,-121.886822,36.277556,0
2007,FALSE_SUR,OUTER,2,STRPURAD,0,pisco,-121.886822,36.277556,0
2007,ANDREW_MOLERA_DC,INNER,1,STRPURAD,0,pisco,-121.873038,36.276089,0
2007,ANDREW_MOLERA_DC,INNER,2,STRPURAD,0,pisco,-121.873038,36.276089,0
2007,ANDREW_MOLERA_DC,MID,1,STRPURAD,0,pisco,-121.873038,36.276089,0
2007,ANDREW_MOLERA_DC,MID,2,STRPURAD,0,pisco,-121.873038,36.276089,0
2007,ANDREW_MOLERA_DC,OUTER,1,STRPURAD,1,pisco,-121.873038,36.276089,0.016666666666666666
2007,ANDREW_MOLERA_DC,OUTER,2,STRPURAD,0,pisco,-121.873038,36.276089,0
2007,ANDREW_MOLERA_UC,INNER,1,STRPURAD,0,pisco,-121.875988,36.277685,0
2007,ANDREW_MOLERA_UC,INNER,2,STRPURAD,1,pisco,-121.875988,36.277685,0.016666666666666666
2007,ANDREW_MOLERA_UC,MID,1,STRPURAD,0,pisco,-121.875988,36.277685,0
2007,ANDREW_MOLERA_UC,MID,2,STRPURAD,0,pisco,-121.875988,36.277685,0
2007,ANDREW_MOLERA_UC,OUTER,1,STRPURAD,0,pisco,-121.875988,36.277685,0
2007,ANDREW_MOLERA_UC,OUTER,2,STRPURAD,0,pisco,-121.875988,36.277685,0
2007,BUCHON,INNER,1,STRPURAD,1,pisco,-120.901098,35.244079,0.016666666666666666
2007,BUCHON,INNER,2,STRPURAD,0,pisco,-120.901098,35.244079,0
2007,BUCHON,MID,1,STRPURAD,1,pisco,-120.901098,35.244079,0.016666666666666666
2007,BUCHON,MID,2,STRPURAD,0,pisco,-120.901098,35.244079,0
2007,BUCHON,OUTER,1,STRPURAD,0,pisco,-120.901098,35.244079,0
2007,BUCHON,OUTER,2,STRPURAD,0,pisco,-120.901098,35.244079,0
2007,CROWBAR,INNER,1,STRPURAD,0,pisco,-120.881427,35.226163,0
2007,CROWBAR,INNER,2,STRPURAD,0,pisco,-120.881427,35.226163,0
2007,CROWBAR,MID,1,STRPURAD,1,pisco,-120.881427,35.226163,0.016666666666666666
2007,CROWBAR,MID,2,STRPURAD,0,pisco,-120.881427,35.226163,0
2007,CROWBAR,OUTER,1,STRPURAD,2,pisco,-120.881427,35.226163,0.03333333333333333
2007,CROWBAR,OUTER,2,STRPURAD,0,pisco,-120.881427,35.226163,0
2007,SOBERANES,INNER,1,STRPURAD,0,pisco,-121.929144,36.445343,0
2007,SOBERANES,INNER,2,STRPURAD,0,pisco,-121.929144,36.445343,0
2007,SOBERANES,MID,1,STRPURAD,0,pisco,-121.929144,36.445343,0
2007,SOBERANES,MID,2,STRPURAD,4,pisco,-121.929144,36.445343,0.06666666666666667
2007,SOBERANES,OUTER,1,STRPURAD,2,pisco,-121.929144,36.445343,0.03333333333333333
2007,SOBERANES,OUTER,2,STRPURAD,0,pisco,-121.929144,36.445343,0
2007,BIXBY,INNER,1,STRPURAD,0,pisco,-121.907499,36.368468,0
2007,BIXBY,INNER,2,STRPURAD,0,pisco,-121.907499,36.368468,0
2007,BIXBY,MID,1,STRPURAD,1,pisco,-121.907499,36.368468,0.016666666666666666
2007,BIXBY,MID,2,STRPURAD,0,pisco,-121.907499,36.368468,0
2007,BIXBY,OUTER,1,STRPURAD,0,pisco,-121.907499,36.368468,0
2007,BIXBY,OUTER,2,STRPURAD,0,pisco,-121.907499,36.368468,0
2007,LITTLE_IRISH_UC,INNER,1,STRPURAD,0,pisco,-120.825084,35.18421,0
2007,LITTLE_IRISH_UC,INNER,2,STRPURAD,0,pisco,-120.825084,35.18421,0
2007,LITTLE_IRISH_UC,MID,1,STRPURAD,0,pisco,-120.825084,35.18421,0
2007,LITTLE_IRISH_UC,MID,2,STRPURAD,1,pisco,-120.825084,35.18421,0.016666666666666666
2007,LITTLE_IRISH_UC,OUTER,1,STRPURAD,0,pisco,-120.825084,35.18421,0
2007,LITTLE_IRISH_UC,OUTER,2,STRPURAD,0,pisco,-120.825084,35.18421,0
2007,LITTLE_IRISH_DC,INNER,1,STRPURAD,0,pisco,-120.812501,35.175931,0
2007,LITTLE_IRISH_DC,INNER,2,STRPURAD,0,pisco,-120.812501,35.175931,0
2007,LITTLE_IRISH_DC,MID,1,STRPURAD,0,pisco,-120.812501,35.175931,0
2007,LITTLE_IRISH_DC,MID,2,STRPURAD,0,pisco,-120.812501,35.175931,0
2007,LITTLE_IRISH_DC,OUTER,1,STRPURAD,0,pisco,-120.812501,35.175931,0
2007,LITTLE_IRISH_DC,OUTER,2,STRPURAD,0,pisco,-120.812501,35.175931,0
2007,BIG_CREEK_DC,INNER,1,STRPURAD,0,pisco,-121.605115,36.069079,0
2007,BIG_CREEK_DC,INNER,2,STRPURAD,0,pisco,-121.605115,36.069079,0
2007,BIG_CREEK_DC,MID,1,STRPURAD,0,pisco,-121.605115,36.069079,0
2007,BIG_CREEK_DC,MID,2,STRPURAD,0,pisco,-121.605115,36.069079,0
2007,BIG_CREEK_DC,OUTER,1,STRPURAD,1,pisco,-121.605115,36.069079,0.016666666666666666
2007,BIG_CREEK_DC,OUTER,2,STRPURAD,2,pisco,-121.605115,36.069079,0.03333333333333333
2007,BIG_CREEK_UC,INNER,1,STRPURAD,0,pisco,-121.60804,36.069152,0
2007,BIG_CREEK_UC,INNER,2,STRPURAD,0,pisco,-121.60804,36.069152,0
2007,BIG_CREEK_UC,MID,1,STRPURAD,0,pisco,-121.60804,36.069152,0
2007,BIG_CREEK_UC,MID,2,STRPURAD,1,pisco,-121.60804,36.069152,0.016666666666666666
2007,BIG_CREEK_UC,OUTER,1,STRPURAD,2,pisco,-121.60804,36.069152,0.03333333333333333
2007,BIG_CREEK_UC,OUTER,2,STRPURAD,0,pisco,-121.60804,36.069152,0
2007,GREEN_PEAK,INNER,1,STRPURAD,0,pisco,-120.830687,35.190104,0
2007,GREEN_PEAK,INNER,2,STRPURAD,0,pisco,-120.830687,35.190104,0
2007,GREEN_PEAK,MID,1,STRPURAD,0,pisco,-120.830687,35.190104,0
2007,GREEN_PEAK,MID,2,STRPURAD,0,pisco,-120.830687,35.190104,0
2007,GREEN_PEAK,OUTER,1,STRPURAD,0,pisco,-120.830687,35.190104,0
2007,GREEN_PEAK,OUTER,2,STRPURAD,0,pisco,-120.830687,35.190104,0
2007,LITTLE_IRISH_CEN,INNER,1,STRPURAD,0,pisco,-120.817733,35.178059,0
2007,LITTLE_IRISH_CEN,INNER,2,STRPURAD,0,pisco,-120.817733,35.178059,0
2007,LITTLE_IRISH_CEN,MID,1,STRPURAD,0,pisco,-120.817733,35.178059,0
2007,LITTLE_IRISH_CEN,MID,2,STRPURAD,0,pisco,-120.817733,35.178059,0
2007,LITTLE_IRISH_CEN,OUTER,1,STRPURAD,0,pisco,-120.817733,35.178059,0
2007,LITTLE_IRISH_CEN,OUTER,2,STRPURAD,0,pisco,-120.817733,35.178059,0
2008,OTTER_PT_DC,INNER,1,STRPURAD,1,pisco,-121.921162,36.636484,0.016666666666666666
2008,OTTER_PT_DC,INNER,2,STRPURAD,4,pisco,-121.921162,36.636484,0.06666666666666667
2008,OTTER_PT_DC,MID,1,STRPURAD,4,pisco,-121.921162,36.636484,0.06666666666666667
2008,OTTER_PT_DC,MID,2,STRPURAD,6,pisco,-121.921162,36.636484,0.1
2008,OTTER_PT_DC,OUTER,1,STRPURAD,5,pisco,-121.921162,36.636484,0.08333333333333333
2008,OTTER_PT_DC,OUTER,2,STRPURAD,4,pisco,-121.921162,36.636484,0.06666666666666667
2008,OTTER_PT_UC,INNER,1,STRPURAD,0,pisco,-121.918929,36.634633,0
2008,OTTER_PT_UC,INNER,2,STRPURAD,4,pisco,-121.918929,36.634633,0.06666666666666667
2008,OTTER_PT_UC,MID,1,STRPURAD,30,pisco,-121.918929,36.634633,0.5
2008,OTTER_PT_UC,MID,2,STRPURAD,1,pisco,-121.918929,36.634633,0.016666666666666666
2008,OTTER_PT_UC,OUTER,1,STRPURAD,12,pisco,-121.918929,36.634633,0.2
2008,OTTER_PT_UC,OUTER,2,STRPURAD,96,pisco,-121.918929,36.634633,1.6
2008,TERRACE_DC,INNER,1,STRPURAD,1,pisco,-122.064289,36.944871,0.016666666666666666
2008,TERRACE_DC,INNER,2,STRPURAD,0,pisco,-122.064289,36.944871,0
2008,TERRACE_DC,MID,1,STRPURAD,5,pisco,-122.064289,36.944871,0.08333333333333333
2008,TERRACE_DC,MID,2,STRPURAD,0,pisco,-122.064289,36.944871,0
2008,TERRACE_DC,OUTER,1,STRPURAD,41,pisco,-122.064289,36.944871,0.6833333333333333
2008,TERRACE_DC,OUTER,2,STRPURAD,35,pisco,-122.064289,36.944871,0.5833333333333334
2008,TERRACE_UC,INNER,1,STRPURAD,3,pisco,-122.066281,36.944908,0.05
2008,TERRACE_UC,INNER,2,STRPURAD,11,pisco,-122.066281,36.944908,0.18333333333333332
2008,TERRACE_UC,MID,1,STRPURAD,0,pisco,-122.066281,36.944908,0
2008,TERRACE_UC,MID,2,STRPURAD,1,pisco,-122.066281,36.944908,0.016666666666666666
2008,TERRACE_UC,OUTER,1,STRPURAD,0,pisco,-122.066281,36.944908,0
2008,TERRACE_UC,OUTER,2,STRPURAD,2,pisco,-122.066281,36.944908,0.03333333333333333
2008,SANDHILL_DC,INNER,1,STRPURAD,0,pisco,-122.149429,36.97293,0
2008,SANDHILL_DC,INNER,2,STRPURAD,0,pisco,-122.149429,36.97293,0
2008,SANDHILL_DC,MID,1,STRPURAD,0,pisco,-122.149429,36.97293,0
2008,SANDHILL_DC,MID,2,STRPURAD,0,pisco,-122.149429,36.97293,0
2008,SANDHILL_DC,OUTER,1,STRPURAD,10,pisco,-122.149429,36.97293,0.16666666666666666
2008,SANDHILL_DC,OUTER,2,STRPURAD,11,pisco,-122.149429,36.97293,0.18333333333333332
2008,SANDHILL_UC,INNER,1,STRPURAD,0,pisco,-122.152109,36.974306,0
2008,SANDHILL_UC,INNER,2,STRPURAD,31,pisco,-122.152109,36.974306,0.5166666666666667
2008,SANDHILL_UC,MID,1,STRPURAD,304,pisco,-122.152109,36.974306,5.066666666666666
2008,SANDHILL_UC,MID,2,STRPURAD,1,pisco,-122.152109,36.974306,0.016666666666666666
2008,SANDHILL_UC,OUTER,1,STRPURAD,10,pisco,-122.152109,36.974306,0.16666666666666666
2008,SANDHILL_UC,OUTER,2,STRPURAD,0,pisco,-122.152109,36.974306,0
2008,CYPRESS_PT_DC,MID,1,STRPURAD,0,pisco,-121.982468,36.579645,0
2008,CYPRESS_PT_DC,MID,2,STRPURAD,2,pisco,-121.982468,36.579645,0.03333333333333333
2008,CYPRESS_PT_DC,OUTER,1,STRPURAD,0,pisco,-121.982468,36.579645,0
2008,CYPRESS_PT_DC,OUTER,2,STRPURAD,0,pisco,-121.982468,36.579645,0
2008,CANNERY_DC,INNER,1,STRPURAD,4,pisco,-121.896037,36.614953,0.06666666666666667
2008,CANNERY_DC,INNER,2,STRPURAD,0,pisco,-121.896037,36.614953,0
2008,CANNERY_DC,MID,1,STRPURAD,7,pisco,-121.896037,36.614953,0.11666666666666667
2008,CANNERY_DC,MID,2,STRPURAD,4,pisco,-121.896037,36.614953,0.06666666666666667
2008,CANNERY_DC,OUTER,1,STRPURAD,21,pisco,-121.896037,36.614953,0.35
2008,CANNERY_DC,OUTER,2,STRPURAD,19,pisco,-121.896037,36.614953,0.31666666666666665
2008,CANNERY_UC,INNER,1,STRPURAD,5,pisco,-121.894574,36.612639,0.08333333333333333
2008,CANNERY_UC,INNER,2,STRPURAD,1,pisco,-121.894574,36.612639,0.016666666666666666
2008,CANNERY_UC,MID,1,STRPURAD,14,pisco,-121.894574,36.612639,0.23333333333333334
2008,CANNERY_UC,MID,2,STRPURAD,21,pisco,-121.894574,36.612639,0.35
2008,CANNERY_UC,OUTER,1,STRPURAD,2,pisco,-121.894574,36.612639,0.03333333333333333
2008,CANNERY_UC,OUTER,2,STRPURAD,6,pisco,-121.894574,36.612639,0.1
2008,MACABEE_DC,INNER,1,STRPURAD,0,pisco,-121.896835,36.618184,0
2008,MACABEE_DC,INNER,2,STRPURAD,0,pisco,-121.896835,36.618184,0
2008,MACABEE_DC,MID,1,STRPURAD,2,pisco,-121.896835,36.618184,0.03333333333333333
2008,MACABEE_DC,MID,2,STRPURAD,7,pisco,-121.896835,36.618184,0.11666666666666667
2008,MACABEE_DC,OUTER,1,STRPURAD,10,pisco,-121.896835,36.618184,0.16666666666666666
2008,MACABEE_DC,OUTER,2,STRPURAD,2,pisco,-121.896835,36.618184,0.03333333333333333
2008,MACABEE_UC,INNER,1,STRPURAD,2,pisco,-121.895695,36.617148,0.03333333333333333
2008,MACABEE_UC,INNER,2,STRPURAD,6,pisco,-121.895695,36.617148,0.1
2008,MACABEE_UC,MID,1,STRPURAD,26,pisco,-121.895695,36.617148,0.43333333333333335
2008,MACABEE_UC,MID,2,STRPURAD,5,pisco,-121.895695,36.617148,0.08333333333333333
2008,MACABEE_UC,OUTER,1,STRPURAD,0,pisco,-121.895695,36.617148,0
2008,MACABEE_UC,OUTER,2,STRPURAD,0,pisco,-121.895695,36.617148,0
2008,MONASTERY_DC,INNER,1,STRPURAD,1,pisco,-121.933322,36.525415,0.016666666666666666
2008,MONASTERY_DC,INNER,2,STRPURAD,0,pisco,-121.933322,36.525415,0
2008,MONASTERY_DC,MID,1,STRPURAD,0,pisco,-121.933322,36.525415,0
2008,MONASTERY_DC,MID,2,STRPURAD,0,pisco,-121.933322,36.525415,0
2008,MONASTERY_DC,OUTER,1,STRPURAD,0,pisco,-121.933322,36.525415,0
2008,MONASTERY_DC,OUTER,2,STRPURAD,0,pisco,-121.933322,36.525415,0
2008,MONASTERY_UC,INNER,1,STRPURAD,2,pisco,-121.930507,36.525267,0.03333333333333333
2008,MONASTERY_UC,INNER,2,STRPURAD,0,pisco,-121.930507,36.525267,0
2008,MONASTERY_UC,MID,1,STRPURAD,0,pisco,-121.930507,36.525267,0
2008,MONASTERY_UC,MID,2,STRPURAD,0,pisco,-121.930507,36.525267,0
2008,MONASTERY_UC,OUTER,1,STRPURAD,0,pisco,-121.930507,36.525267,0
2008,MONASTERY_UC,OUTER,2,STRPURAD,1,pisco,-121.930507,36.525267,0.016666666666666666
2008,BUTTERFLY_DC,INNER,1,STRPURAD,0,pisco,-121.93567,36.537439,0
2008,BUTTERFLY_DC,MID,1,STRPURAD,0,pisco,-121.93567,36.537439,0
2008,BUTTERFLY_DC,MID,2,STRPURAD,2,pisco,-121.93567,36.537439,0.03333333333333333
2008,BUTTERFLY_DC,OUTER,1,STRPURAD,2,pisco,-121.93567,36.537439,0.03333333333333333
2008,BUTTERFLY_DC,OUTER,2,STRPURAD,7,pisco,-121.93567,36.537439,0.11666666666666667
2008,BUTTERFLY_UC,INNER,1,STRPURAD,0,pisco,-121.936297,36.539655,0
2008,BUTTERFLY_UC,MID,1,STRPURAD,5,pisco,-121.936297,36.539655,0.08333333333333333
2008,BUTTERFLY_UC,MID,2,STRPURAD,0,pisco,-121.936297,36.539655,0
2008,BUTTERFLY_UC,OUTER,1,STRPURAD,6,pisco,-121.936297,36.539655,0.1
2008,BUTTERFLY_UC,OUTER,2,STRPURAD,0,pisco,-121.936297,36.539655,0
2008,HOPKINS_DC,MID,1,STRPURAD,3,pisco,-121.904196,36.623586,0.05
2008,HOPKINS_DC,MID,2,STRPURAD,2,pisco,-121.904196,36.623586,0.03333333333333333
2008,HOPKINS_DC,OUTER,1,STRPURAD,0,pisco,-121.904196,36.623586,0
2008,HOPKINS_DC,OUTER,2,STRPURAD,0,pisco,-121.904196,36.623586,0
2008,HOPKINS_UC,INNER,1,STRPURAD,0,pisco,-121.900789,36.621649,0
2008,HOPKINS_UC,INNER,2,STRPURAD,5,pisco,-121.900789,36.621649,0.08333333333333333
2008,HOPKINS_UC,MID,1,STRPURAD,0,pisco,-121.900789,36.621649,0
2008,HOPKINS_UC,MID,2,STRPURAD,32,pisco,-121.900789,36.621649,0.5333333333333333
2008,HOPKINS_UC,OUTER,1,STRPURAD,7,pisco,-121.900789,36.621649,0.11666666666666667
2008,HOPKINS_UC,OUTER,2,STRPURAD,2,pisco,-121.900789,36.621649,0.03333333333333333
2008,PESCADERO_DC,MID,1,STRPURAD,0,pisco,-121.955191,36.559412,0
2008,PESCADERO_DC,MID,2,STRPURAD,0,pisco,-121.955191,36.559412,0
2008,PESCADERO_DC,OUTER,1,STRPURAD,0,pisco,-121.955191,36.559412,0
2008,PESCADERO_DC,OUTER,2,STRPURAD,4,pisco,-121.955191,36.559412,0.06666666666666667
2008,PESCADERO_UC,INNER,1,STRPURAD,1,pisco,-121.959761,36.561121,0.016666666666666666
2008,PESCADERO_UC,INNER,2,STRPURAD,2,pisco,-121.959761,36.561121,0.03333333333333333
2008,PESCADERO_UC,MID,1,STRPURAD,4,pisco,-121.959761,36.561121,0.06666666666666667
2008,PESCADERO_UC,MID,2,STRPURAD,6,pisco,-121.959761,36.561121,0.1
2008,PESCADERO_UC,OUTER,1,STRPURAD,0,pisco,-121.959761,36.561121,0
2008,PESCADERO_UC,OUTER,2,STRPURAD,1,pisco,-121.959761,36.561121,0.016666666666666666
2008,SIREN,INNER,1,STRPURAD,0,pisco,-121.91859,36.630733,0
2008,SIREN,INNER,2,STRPURAD,0,pisco,-121.91859,36.630733,0
2008,SIREN,MID,1,STRPURAD,0,pisco,-121.91859,36.630733,0
2008,SIREN,MID,2,STRPURAD,0,pisco,-121.91859,36.630733,0
2008,SIREN,OUTER,1,STRPURAD,0,pisco,-121.91859,36.630733,0
2008,SIREN,OUTER,2,STRPURAD,2,pisco,-121.91859,36.630733,0.03333333333333333
2008,STILLWATER_DC,INNER,1,STRPURAD,2,pisco,-121.944014,36.559729,0.03333333333333333
2008,STILLWATER_DC,INNER,2,STRPURAD,1,pisco,-121.944014,36.559729,0.016666666666666666
2008,STILLWATER_DC,MID,1,STRPURAD,0,pisco,-121.944014,36.559729,0
2008,STILLWATER_DC,MID,2,STRPURAD,0,pisco,-121.944014,36.559729,0
2008,STILLWATER_DC,OUTER,1,STRPURAD,0,pisco,-121.944014,36.559729,0
2008,STILLWATER_DC,OUTER,2,STRPURAD,0,pisco,-121.944014,36.559729,0
2008,STILLWATER_UC,INNER,1,STRPURAD,0,pisco,-121.94732,36.560116,0
2008,STILLWATER_UC,INNER,2,STRPURAD,0,pisco,-121.94732,36.560116,0
2008,STILLWATER_UC,MID,1,STRPURAD,0,pisco,-121.94732,36.560116,0
2008,STILLWATER_UC,MID,2,STRPURAD,0,pisco,-121.94732,36.560116,0
2008,STILLWATER_UC,OUTER,1,STRPURAD,0,pisco,-121.94732,36.560116,0
2008,STILLWATER_UC,OUTER,2,STRPURAD,0,pisco,-121.94732,36.560116,0
2008,CYPRESS_PT_DC,INNER,1,STRPURAD,0,pisco,-121.982468,36.579645,0
2008,CYPRESS_PT_DC,INNER,2,STRPURAD,1,pisco,-121.982468,36.579645,0.016666666666666666
2008,PESCADERO_DC,INNER,1,STRPURAD,1,pisco,-121.955191,36.559412,0.016666666666666666
2008,PESCADERO_DC,INNER,2,STRPURAD,0,pisco,-121.955191,36.559412,0
2008,PESCADERO_DC,OUTER,2,STRPURAD,0,pisco,-121.955191,36.559412,0
2008,PINOS,INNER,1,STRPURAD,0,pisco,-121.928734,36.640454,0
2008,PINOS,INNER,2,STRPURAD,0,pisco,-121.928734,36.640454,0
2008,PINOS,MID,1,STRPURAD,1,pisco,-121.928734,36.640454,0.016666666666666666
2008,PINOS,MID,2,STRPURAD,1,pisco,-121.928734,36.640454,0.016666666666666666
2008,PINOS,OUTER,1,STRPURAD,1,pisco,-121.928734,36.640454,0.016666666666666666
2008,PINOS,OUTER,2,STRPURAD,2,pisco,-121.928734,36.640454,0.03333333333333333
2008,BLUEFISH_DC,INNER,1,STRPURAD,1,pisco,-121.945094,36.52381268,0.016666666666666666
2008,BLUEFISH_DC,INNER,2,STRPURAD,1,pisco,-121.945094,36.52381268,0.016666666666666666
2008,BLUEFISH_DC,MID,1,STRPURAD,0,pisco,-121.945094,36.52381268,0
2008,BLUEFISH_DC,MID,2,STRPURAD,2,pisco,-121.945094,36.52381268,0.03333333333333333
2008,BLUEFISH_DC,OUTER,1,STRPURAD,0,pisco,-121.945094,36.52381268,0
2008,BLUEFISH_DC,OUTER,2,STRPURAD,0,pisco,-121.945094,36.52381268,0
2008,BLUEFISH_UC,INNER,1,STRPURAD,3,pisco,-121.943542,36.522225,0.05
2008,BLUEFISH_UC,INNER,2,STRPURAD,3,pisco,-121.943542,36.522225,0.05
2008,BLUEFISH_UC,MID,1,STRPURAD,0,pisco,-121.943542,36.522225,0
2008,BLUEFISH_UC,MID,2,STRPURAD,0,pisco,-121.943542,36.522225,0
2008,BLUEFISH_UC,OUTER,1,STRPURAD,0,pisco,-121.943542,36.522225,0
2008,BLUEFISH_UC,OUTER,2,STRPURAD,0,pisco,-121.943542,36.522225,0
2008,LITTLE_IRISH_UC,INNER,1,STRPURAD,0,pisco,-120.825084,35.18421,0
2008,LITTLE_IRISH_UC,INNER,2,STRPURAD,0,pisco,-120.825084,35.18421,0
2008,LITTLE_IRISH_UC,MID,1,STRPURAD,0,pisco,-120.825084,35.18421,0
2008,LITTLE_IRISH_UC,MID,2,STRPURAD,0,pisco,-120.825084,35.18421,0
2008,LITTLE_IRISH_UC,OUTER,1,STRPURAD,1,pisco,-120.825084,35.18421,0.016666666666666666
2008,LITTLE_IRISH_UC,OUTER,2,STRPURAD,1,pisco,-120.825084,35.18421,0.016666666666666666
2008,HOPKINS_DC,INNER,1,STRPURAD,1,pisco,-121.904196,36.623586,0.016666666666666666
2008,HOPKINS_DC,INNER,2,STRPURAD,0,pisco,-121.904196,36.623586,0
