site,longitude,latitude,survey_year,zone,transect,classcode,count,survey,distance
OTTER_PT_UC,-121.918929,36.634633,2011,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2011,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2011,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2012,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2012,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2012,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2012,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2012,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2012,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2013,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2014,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2014,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2014,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2014,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2014,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2014,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2015,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2015,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2015,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2015,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2015,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2015,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2016,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2016,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2016,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2016,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2016,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2016,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2017,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2018,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2018,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2018,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2018,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2018,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2018,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2019,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2019,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2019,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2019,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2019,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2019,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2020,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2020,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2020,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2020,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2020,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2020,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2021,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2021,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2021,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2021,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2021,OUTER,1,NERLUE,1,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2021,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2022,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2022,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2022,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2022,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2022,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2022,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2023,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2023,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2023,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2023,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2023,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2023,OUTER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2006,INNER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2006,INNER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2006,MID,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2006,MID,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2006,OUTER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2006,OUTER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2007,INNER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2007,INNER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2007,MID,1,NERLUE,45,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2007,MID,2,NERLUE,51,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2007,OUTER,1,NERLUE,51,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2007,OUTER,2,NERLUE,19,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2008,INNER,1,NERLUE,2,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2008,INNER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2008,MID,1,NERLUE,2,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2008,MID,2,NERLUE,4,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2008,OUTER,1,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2008,OUTER,2,NERLUE,6,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2010,INNER,1,NERLUE,125,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2010,INNER,2,NERLUE,8,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2010,MID,1,NERLUE,97,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2010,MID,2,NERLUE,60,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2010,OUTER,1,NERLUE,8,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2010,OUTER,2,NERLUE,34,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2011,INNER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2011,INNER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2011,MID,1,NERLUE,19,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2011,MID,2,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2011,OUTER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2011,OUTER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2012,INNER,1,NERLUE,4,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2012,INNER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2012,MID,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2012,MID,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2012,OUTER,1,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2012,OUTER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2016,INNER,1,NERLUE,10,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2016,INNER,2,NERLUE,12,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2016,MID,1,NERLUE,6,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2016,MID,2,NERLUE,4,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2016,OUTER,1,NERLUE,11,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2016,OUTER,2,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2018,MID,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2018,MID,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2018,OUTER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2018,OUTER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2019,INNER,1,NERLUE,37,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2019,INNER,2,NERLUE,4,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2019,MID,1,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2019,MID,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2019,OUTER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2019,OUTER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2020,INNER,1,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2020,INNER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2020,MID,1,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2020,MID,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2020,OUTER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2020,OUTER,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2021,INNER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2021,INNER,2,NERLUE,5,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2021,MID,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2021,MID,2,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2021,OUTER,1,NERLUE,4,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2021,OUTER,2,NERLUE,36,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2023,INNER,1,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2023,INNER,2,NERLUE,6,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2023,MID,1,NERLUE,14,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2023,MID,2,NERLUE,1,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2023,OUTER,1,NERLUE,0,pisco,NA
PALO_COLORADO,-121.911431,36.397717,2023,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2003,INNER,1,NERLUE,51,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2003,INNER,2,NERLUE,68,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2003,MID,1,NERLUE,12,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2003,MID,2,NERLUE,7,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2003,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2003,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2004,INNER,1,NERLUE,93,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2004,INNER,2,NERLUE,63,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2004,MID,1,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2004,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2004,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2004,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2005,INNER,1,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2005,INNER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2005,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2005,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2005,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2005,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2006,INNER,1,NERLUE,52,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2006,INNER,2,NERLUE,18,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2006,MID,1,NERLUE,28,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2006,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2006,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2006,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2007,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2007,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2007,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2007,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2007,INNER,1,NERLUE,229,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2007,INNER,2,NERLUE,93,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2008,MID,1,NERLUE,6,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2008,MID,2,NERLUE,6,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2008,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2008,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2008,INNER,1,NERLUE,52,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2008,INNER,2,NERLUE,177,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2008,OUTER,2,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2009,INNER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2009,INNER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2009,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2009,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2009,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2009,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2010,INNER,1,NERLUE,3,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2010,INNER,2,NERLUE,20,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2010,MID,1,NERLUE,3,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2010,MID,2,NERLUE,2,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2010,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2010,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2011,INNER,1,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2011,INNER,2,NERLUE,6,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2011,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2011,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2011,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2011,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2012,INNER,1,NERLUE,10,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2012,INNER,2,NERLUE,11,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2012,MID,1,NERLUE,7,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2012,MID,2,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2012,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2012,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2013,INNER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2013,INNER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2013,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2013,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2013,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2013,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2014,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2014,INNER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2014,INNER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2014,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2014,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2014,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2014,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2015,INNER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2015,INNER,2,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2015,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2015,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2015,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2015,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2016,INNER,1,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2016,INNER,2,NERLUE,13,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2016,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2016,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2016,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2016,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2017,INNER,1,NERLUE,28,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2017,INNER,2,NERLUE,9,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2017,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2017,MID,2,NERLUE,1,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2017,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2017,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2018,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2018,MID,2,NERLUE,2,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2018,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2018,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2018,INNER,1,NERLUE,11,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2018,INNER,2,NERLUE,15,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2019,INNER,1,NERLUE,4,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2019,INNER,2,NERLUE,65,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2019,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2019,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2019,OUTER,1,NERLUE,93,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2019,OUTER,2,NERLUE,22,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2020,INNER,1,NERLUE,5,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2020,INNER,2,NERLUE,2,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2020,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2020,MID,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2020,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2020,OUTER,2,NERLUE,6,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2021,INNER,1,NERLUE,23,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2021,INNER,2,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2021,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2021,MID,2,NERLUE,35,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2021,OUTER,1,NERLUE,92,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2021,OUTER,2,NERLUE,145,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2022,INNER,1,NERLUE,4,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2022,INNER,2,NERLUE,6,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2022,MID,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2022,MID,2,NERLUE,12,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2022,OUTER,1,NERLUE,65,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2023,INNER,1,NERLUE,128,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2023,INNER,2,NERLUE,115,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2023,MID,1,NERLUE,142,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2023,MID,2,NERLUE,3,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2023,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_DC,-121.955191,36.559412,2023,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2003,INNER,1,NERLUE,1,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2003,INNER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2003,MID,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2003,MID,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2003,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2003,OUTER,2,NERLUE,1,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2004,INNER,1,NERLUE,9,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2004,INNER,2,NERLUE,2,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2004,MID,1,NERLUE,3,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2004,MID,2,NERLUE,1,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2004,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2004,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2005,INNER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2005,INNER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2005,MID,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2005,MID,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2005,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2005,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2006,INNER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2006,INNER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2006,MID,1,NERLUE,2,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2006,MID,2,NERLUE,1,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2006,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2006,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2007,MID,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2007,MID,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2007,OUTER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2007,OUTER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2007,INNER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2007,INNER,2,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2008,INNER,1,NERLUE,0,pisco,NA
PESCADERO_UC,-121.959761,36.561121,2008,INNER,2,NERLUE,3,pisco,NA
